age,gender,region,contract_type,tenure_months,monthly_charges,total_charges,internet_service,phone_service,multiple_lines,payment_method
-0.7731612418434836,0,0,0,0.9634311272246857,-0.5515543396675008,0.27340746478692873,1,1,2,2
1.015916763723909,0,0,0,-0.6960791419483525,-0.988003002314861,-0.8698249703842704,1,1,0,3
1.5750036404637193,1,2,0,1.2074767550442502,1.2849219521698463,2.129797244734508,2,1,0,2
-1.5558828692792177,1,2,0,1.1098585039164244,-0.8045630410118467,0.12161562699373081,0,1,2,1
1.6309123281377003,0,0,0,-0.15917876074531076,-0.14071804897565565,-0.19507033996287268,2,1,0,1
-1.1645220555613507,1,3,2,-1.0377430208957428,-0.7433010161993308,-0.9663828122174734,1,1,2,2
-1.4440654939312558,0,3,2,-0.01275138405357209,-0.7201114361855534,-0.39900384035061814,1,0,1,2
1.07182545139789,0,1,0,1.5003315084277276,0.061758134726728316,1.223363714559951,0,1,2,3
1.5190949527897382,1,2,2,1.0610493783525115,0.2919233691918308,1.0890184150102196,1,1,0,3
-0.0463483020817303,1,3,0,-1.2817886487153072,-1.331347231772578,-1.1995757783070022,1,1,0,0
-1.4999741816052368,0,1,0,0.817003750532947,-1.4618318834918922,-0.556953594586082,0,1,2,0
1.5750036404637193,0,0,0,-1.0865521464596557,0.5996179457925472,-0.7052571947421317,2,1,2,2
1.2954602020938142,1,2,0,0.08486686707425369,0.5781589314514403,0.4059658450562809,0,1,0,2
-1.6117915569531989,1,1,2,-0.8913156442040041,-0.9163575834663253,-0.9458064902044804,0,1,2,2
-1.4999741816052368,1,3,0,-1.6234525276626974,1.5410456717249978,-1.181909887696783,2,1,2,1
-0.9967959925394076,1,0,1,1.4515223828638146,1.3704118963997416,2.5206724621732164,0,1,0,2
-1.0527046802133886,0,1,2,1.5491406339916405,-1.0942597346167957,0.04922399590745707,2,1,2,3
-0.6613438664955215,1,0,0,-0.9889338953318298,-0.5993179522331911,-0.8941998333825014,0,1,2,1
-1.0527046802133886,0,1,0,0.4265307460216439,0.09048552489304935,0.39843831383623896,1,1,2,3
0.4009211993101178,1,2,0,0.08486686707425369,-0.7651061436749719,-0.3927335726961127,1,1,0,1
-0.15816567742969234,1,3,1,1.5979497595555532,-1.7200322818542482,-0.6083676493299361,1,1,0,3
0.34501251163613683,1,2,0,1.5979497595555532,-0.6276992292649782,0.5530389319354224,1,1,2,2
-1.3322481185832937,1,2,2,0.5729581227133826,0.27807884381047154,0.6400415706705481,1,1,2,2
0.06546907326623173,1,1,1,-1.379406899843133,0.05241308009431075,-1.0556538754282905,1,0,1,1
0.17728644861419376,0,1,0,1.695568010683379,-1.341730625808598,-0.17860286228320754,1,0,1,2
0.2891038239621558,1,2,2,-0.30560613743704945,1.344107298175158,0.40279326082494826,0,1,2,2
-0.2699830527776544,1,3,0,-0.4032243885648752,1.0301826851528302,0.1436525147658365,1,1,0,3
-1.7236089323011607,0,0,0,1.0122402527885985,-0.38818894016745764,0.4510935819724526,0,1,0,2
0.848190700701966,0,2,2,-1.7210707787905233,1.4344428262885294,-1.2917358726896904,1,1,0,0
-0.21407436510367336,1,2,0,1.646758885119466,-0.8786312518021204,0.30598931633636367,1,1,2,2
0.2891038239621558,1,3,0,1.3050950061720759,1.3292244333901964,2.2946806737824628,0,1,2,2
0.904099388375947,0,2,2,1.1098585039164244,-1.5341695286094958,-0.5306206104602494,1,1,2,1
-0.5495264911475595,1,1,2,0.817003750532947,0.31199793099480266,0.8800344601294254,2,1,0,2
-0.10225698975571132,0,3,0,0.18248511820207947,0.48263170632005903,0.4513182843969315,1,0,1,3
-1.5558828692792177,0,3,1,1.5003315084277276,0.997994163641169,2.190664851479652,0,1,2,2
1.5750036404637193,0,3,2,-0.6960791419483525,0.7609066664853866,-0.2733416844896768,1,0,1,1
0.960008076049928,0,0,0,-0.11036963518139788,-1.5120182879993205,-0.8878493148621107,2,1,0,2
0.848190700701966,1,2,0,-1.33059777427922,0.1136751049068267,-1.0119439038094258,1,1,0,2
-0.3258917404516354,1,3,0,-0.4032243885648752,-0.8346748837163039,-0.6572297265386375,1,1,2,0
-0.6054351788215405,0,2,0,0.23129424376599236,1.579810342792805,1.186319914867293,1,1,2,2
0.009560385592250718,0,0,0,-1.33059777427922,-0.31723574758798995,-1.076219497325832,2,1,2,1
0.4009211993101178,1,3,0,0.0360577415103408,-1.2527795502333627,-0.6970074057291219,0,1,2,1
0.960008076049928,1,1,0,1.1098585039164244,1.6767220204623217,2.3895264971434456,1,1,2,1
-0.9967959925394076,1,2,1,-1.4770251509709589,0.3829511235742703,-1.0898621445263346,1,0,1,3
0.34501251163613683,1,3,2,-1.4770251509709589,-0.3151590687807859,-1.1536455327319775,0,1,2,2
-1.6677002446271798,1,1,1,0.86581287609686,-0.24939757321932804,0.46105538945768215,0,1,0,1
0.06546907326623173,1,3,0,-0.500842639692701,-1.0143076005394442,-0.7977971432233435,1,1,0,3
1.3513688897677951,0,3,0,-1.0865521464596557,1.6171905613224757,-0.474354053359197,0,1,0,2
0.2331951362881748,1,0,0,1.1098585039164244,0.5397403735181675,1.3409205329664766,2,1,2,2
-1.4999741816052368,0,0,0,-0.5984608908205268,0.44421314838678627,-0.3044201698181938,1,1,0,1
-0.9967959925394076,0,0,1,1.0122402527885985,-1.213322652896488,-0.30046112710118533,1,1,2,2
-1.2204307432353316,1,0,0,1.2562858806081632,-0.4878695229132466,0.4937388921039054,2,1,2,2
0.4568298869840989,1,3,1,0.37772162045773106,-0.5335564566717332,-0.060773190932672104,0,1,2,3
1.015916763723909,0,1,0,0.13367599263816657,0.7564071957364444,0.5583194389106759,0,1,2,2
-0.7172525541695025,1,0,0,0.9146220016607728,1.129863267898619,1.661624393275071,0,1,0,2
0.34501251163613683,0,2,1,-0.15917876074531076,0.8152464286072226,0.28293591759637765,0,1,2,1
0.6245559500060419,1,0,0,-0.9889338953318298,-1.6805753845173734,-1.1651695570731078,0,1,2,3
-0.7172525541695025,1,3,0,1.4515223828638146,0.09394665623838905,1.21319325482342,1,1,0,2
-1.1645220555613507,0,1,1,1.3050950061720759,1.218122117204786,2.191108906270884,1,1,0,2
-1.2763394309093128,1,3,0,0.9634311272246857,-0.6519271486823576,0.165625201845234,0,1,0,1
1.239551514419833,1,1,0,0.7681946249690341,1.3482606557895662,1.6705482895615176,0,0,1,1
1.5190949527897382,1,0,0,-0.7936973930761784,0.9028130516443219,-0.33220301958768755,2,1,0,2
0.792282013027985,1,3,0,-0.8913156442040041,-0.08430160804661509,-0.7015549547959561,2,1,2,1
-1.0527046802133886,0,3,1,-0.5984608908205268,1.5202788836529588,0.11563961251413814,1,1,0,0
-0.38180042812561643,0,1,1,0.86581287609686,0.5532387857649931,1.1293792504928037,2,1,0,3
0.792282013027985,1,1,0,-0.4520335141287881,1.3614129549018577,0.20991832975619845,0,1,2,3
-0.8849786171914455,1,0,1,0.23129424376599236,-0.8360593362544398,-0.3485206956510336,2,1,2,0
1.6868210158116812,0,0,0,0.6217672482772955,-1.3123110093732089,-0.5205304015896034,1,1,0,1
-0.38180042812561643,0,0,2,1.0122402527885985,-1.025037107709998,-0.11588948562270183,2,1,2,3
1.5190949527897382,0,1,2,-1.6234525276626974,-0.3608460025392725,-1.274599637794314,0,1,2,2
-1.0527046802133886,1,0,1,-0.9889338953318298,0.8810079241686808,-0.5361900205526898,2,1,2,2
-0.4936178034735784,1,0,0,-0.500842639692701,-0.8713628759769065,-0.728856299370138,2,1,0,0
1.4631862651157572,0,1,0,-1.5746434020987845,-1.4853675766402035,-1.3128097500711722,2,1,0,3
1.6309123281377003,0,3,0,-1.1841703975874815,-0.2563198359100079,-0.965569603443169,1,0,1,1
1.5190949527897382,1,2,0,-1.0377430208957428,1.1838569168859214,-0.5279455815974058,2,1,0,2
-0.3258917404516354,0,3,0,1.3539041317359888,0.6657255544885395,1.7093041077263955,2,1,0,3
-0.8290699295174645,1,3,0,0.4265307460216439,1.5258166938055024,1.3954697215375835,2,1,0,2
1.2954602020938142,0,3,2,0.7681946249690341,0.992802466623159,1.399578565870911,1,1,2,2
1.5750036404637193,0,1,0,-1.6722616532266104,0.8768545665542727,-1.2667457530530053,0,1,2,0
1.4631862651157572,1,1,1,-1.6722616532266104,-0.17186823108371438,-1.300017762049054,2,1,0,2
-0.6613438664955215,1,3,1,-0.3544152630009623,0.004303354394086228,-0.26492604368717076,0,1,2,2
-0.21407436510367336,1,2,1,0.7193854994051213,1.7106411076466528,1.9114399887183102,1,0,1,2
0.5127385746580799,0,1,0,1.3539041317359888,-0.11268288507840245,0.9222624657582748,0,1,0,1
-0.2699830527776544,1,3,0,1.5003315084277276,0.0004961099142123659,1.1697133356867597,1,0,1,3
-0.0463483020817303,0,2,0,-1.5258342765348716,-0.7993713439938369,-1.2242930449996772,1,1,2,2
0.4009211993101178,0,2,2,-1.2817886487153072,-1.0028858670998226,-1.1285537619985044,2,1,0,2
-1.4999741816052368,0,1,0,-1.5258342765348716,-1.1544834200257097,-1.2559065361007629,1,0,1,0
0.848190700701966,1,2,0,0.6217672482772955,0.6923762658476565,1.0074942353861975,0,0,1,0
-1.6677002446271798,1,3,1,1.0610493783525115,0.3753366346145226,1.1647591822327732,2,1,2,2
1.2954602020938142,1,2,1,-0.7448882675122654,0.8560877784822336,-0.29124297763982626,0,1,0,2
-0.2699830527776544,0,0,0,-0.5496517652566139,-1.1333705188191363,-0.8620031859893158,0,1,0,2
-1.4999741816052368,1,2,0,1.0610493783525115,1.1520145085087943,1.8607214414787954,1,1,2,2
-1.2204307432353316,1,2,1,1.5003315084277276,-0.7931413075722251,0.32485361987713696,0,1,0,0
0.34501251163613683,0,2,1,0.32891249489381813,1.313995455470701,1.1192569412758038,1,1,0,2
-1.1086133678873695,0,0,2,-0.6960791419483525,-1.0876835850606499,-0.898688531814353,1,0,1,3
0.5127385746580799,0,1,0,0.86581287609686,-0.7789506690563317,0.009697769430079837,1,0,1,1
0.960008076049928,0,3,0,1.4027132572999017,-1.2032853719950023,-0.13555629782232817,0,1,0,2
1.015916763723909,1,2,0,0.817003750532947,-1.2250904994706435,-0.3632708048007532,0,1,2,3
-0.5495264911475595,0,1,1,1.1586676294803373,0.878239019092409,1.6953939576396087,0,1,2,2
0.4009211993101178,1,1,1,-1.33059777427922,-1.2593556997895086,-1.2050809877067343,0,1,0,1
1.4631862651157572,1,1,1,0.86581287609686,1.0731007138350448,1.5562068558481301,0,1,0,1
1.4631862651157572,0,0,0,-0.6960791419483525,0.1711298852394688,-0.4812663279407848,0,1,2,0
-0.3258917404516354,1,1,0,0.6217672482772955,0.7262953530319877,1.0380056145957917,1,0,1,0
-1.2204307432353316,0,1,0,-1.2329795231513943,-0.05557421788029404,-0.9563728542127126,0,1,2,2
-1.3322481185832937,0,1,0,0.37772162045773106,-1.6999577200512768,-0.8703974265609191,2,0,1,3
1.183642826745852,1,1,0,-0.5496517652566139,-0.7041902319969898,-0.7027640678419613,1,1,2,3
0.12137776094021276,1,1,1,-1.5746434020987845,-1.4836370109675336,-1.3082782511775153,0,0,1,2
0.34501251163613683,1,3,0,-0.30560613743704945,1.3991392865660626,0.4143547355701584,0,1,0,1
1.5190949527897382,0,3,0,-1.0377430208957428,-1.498519875752495,-1.1500716941712184,1,0,1,2
0.2331951362881748,0,1,2,-1.4770251509709589,-0.7540305233698842,-1.213897882838667,0,0,1,3
1.3513688897677951,1,1,0,-0.20798788630922366,0.6729939303137531,0.1691562399441875,1,1,0,1
0.5686472623320609,1,3,0,0.37772162045773106,1.28180693395904,1.1707512468855434,2,1,2,0
-0.2699830527776544,0,1,0,0.817003750532947,-1.6885359866116554,-0.7519364483987526,1,1,0,3
-1.2763394309093128,1,2,1,0.28010336932990526,-1.6376573558351586,-0.8588841023352402,2,1,2,3
1.183642826745852,1,3,0,1.5979497595555532,0.15417034164730348,1.4061216864694266,2,0,1,3
0.4568298869840989,1,0,1,-1.4770251509709589,0.39506508328295975,-1.091049857341437,2,1,2,1
0.17728644861419376,0,3,0,0.0360577415103408,0.6515349159726456,0.39933177347642873,1,1,2,3
0.7363733253540039,0,3,0,-1.428216025407046,1.385640874319237,-0.9521409585516941,1,1,2,2
0.12137776094021276,0,0,0,-1.428216025407046,-1.1676357191380013,-1.2207245564966438,0,1,2,2
-0.9967959925394076,0,2,0,1.3050950061720759,-0.9032052843540337,0.11308228492125978,1,1,2,2
-1.3322481185832937,0,3,1,-0.15917876074531076,0.8951985626845742,0.3441405779782392,1,1,0,0
0.06546907326623173,1,1,1,-1.1841703975874815,0.3109595915912006,-0.8639559570591917,1,1,0,1
-0.8849786171914455,1,0,0,-1.379406899843133,-1.0392277462258914,-1.1832420520704792,0,1,2,3
0.2891038239621558,0,1,1,-0.2567970118731365,0.8519344208678256,0.20144383831870982,0,0,1,3
-0.38180042812561643,0,1,0,0.13367599263816657,-0.9520072363233263,-0.471256369936024,2,0,1,2
1.5190949527897382,1,0,0,1.3539041317359888,1.628266181627563,2.6627004446170353,1,1,0,3
-1.2763394309093128,0,1,0,0.7681946249690341,-1.151368401814904,-0.33006834655513834,0,1,2,1
0.4568298869840989,1,3,0,0.86581287609686,1.123633231477007,1.613393622878001,1,1,0,3
0.680464637680023,1,0,0,1.4027132572999017,1.001801408121043,2.0777572332367487,1,1,2,0
1.015916763723909,0,0,2,-1.7210707787905233,1.2008164604780867,-1.2924688305981094,0,1,2,2
0.7363733253540039,1,1,0,0.0360577415103408,-0.9450849736326463,-0.5042341257571601,1,1,2,0
-1.3881568062572747,0,1,0,-1.2817886487153072,0.8477810632534175,-0.8441660935318746,0,1,2,1
-0.6054351788215405,1,2,1,0.18248511820207947,-1.1344088582227385,-0.5584944112110799,0,1,0,1
-1.4999741816052368,1,2,0,-1.33059777427922,1.5355078615724542,-0.7954324177085897,2,1,2,3
-1.1645220555613507,1,3,1,-0.06156050961748498,0.22339296855410132,0.08180049739916648,2,1,0,2
0.5127385746580799,1,2,1,-0.3544152630009623,-0.2802016421928531,-0.39116600578248645,2,1,0,2
0.34501251163613683,0,3,0,1.4515223828638146,-0.6470815647988817,0.466721100589185,0,1,2,0
-1.3881568062572747,1,1,0,-1.5746434020987845,1.1488994902979883,-1.1314267429971985,1,0,1,2
1.407277577441776,0,0,0,-0.940124769767917,0.46567216272789375,-0.6117435357548447,2,1,2,2
1.3513688897677951,1,0,0,-0.6960791419483525,-0.1594081582404908,-0.582558970861221,0,0,1,3
1.3513688897677951,0,3,0,-0.4032243885648752,1.4088304543330143,0.30394559428515133,1,0,1,0
0.960008076049928,0,1,0,-0.11036963518139788,-0.40549459689415707,-0.28885150183644404,1,1,2,1
0.34501251163613683,1,0,0,0.32891249489381813,1.1056353484812396,1.0026310329135477,0,1,0,3
-0.8849786171914455,0,2,0,-1.2817886487153072,1.289767536053322,-0.781195914100536,0,0,1,2
1.239551514419833,1,0,0,-1.5746434020987845,-0.21270958095872536,-1.2198631972028082,0,1,0,2
0.06546907326623173,1,3,2,1.646758885119466,-0.5878962187935695,0.6286566478302856,0,0,1,3
-0.3258917404516354,1,0,1,-0.30560613743704945,1.2433883760257674,0.3541986865025313,0,1,2,3
1.4631862651157572,0,2,0,0.86581287609686,1.4898209278139674,1.913612112154939,0,0,1,1
-0.21407436510367336,0,0,0,1.646758885119466,0.5359331290382936,1.8374058899102506,2,1,0,0
1.5190949527897382,0,3,0,-0.940124769767917,0.9024669385097878,-0.47819539480624035,1,0,1,1
-0.3258917404516354,0,1,1,0.86581287609686,-0.08222492923941108,0.5946356307526405,0,1,2,2
1.5750036404637193,1,1,0,-0.940124769767917,1.2222754748191942,-0.38953423817615174,1,1,2,0
1.2954602020938142,0,0,0,-1.4770251509709589,-0.05834312295656589,-1.1316621455371287,1,0,1,1
0.4568298869840989,0,2,0,-1.2329795231513943,-1.277353582785276,-1.1611730639520195,0,1,2,2
1.07182545139789,1,0,0,0.5729581227133826,1.1492456034325225,1.2932996691501346,1,1,0,2
-0.7172525541695025,0,3,0,0.86581287609686,0.6605338574705295,1.2111281325413044,1,1,2,0
1.5190949527897382,0,0,1,0.23129424376599236,1.444826220324549,1.1080004198209574,1,0,1,3
0.4568298869840989,1,1,0,-0.5496517652566139,1.2340433213933493,0.04656501721779063,2,1,0,2
-1.7236089323011607,0,2,1,0.37772162045773106,0.28811612471195697,0.4936800414689228,2,1,0,2
1.1277341390718711,0,2,0,-0.3544152630009623,-1.0101542429250365,-0.7290221511596343,2,1,2,0
-0.0463483020817303,0,1,2,-1.0865521464596557,1.0087236708117227,-0.6269162994648937,1,1,2,0
-0.7731612418434836,0,2,0,-0.500842639692701,-0.9627367434938797,-0.7578857125897167,2,1,0,3
-0.9408873048654266,0,1,0,-0.7448882675122654,-0.22482354066741478,-0.6495309934713736,1,0,1,1
-0.9967959925394076,1,2,1,-1.5746434020987845,-0.05315142593855635,-1.2230892820113977,1,1,2,1
0.12137776094021276,0,1,1,-1.1353612720235686,-0.7187269836474175,-1.0149506362512621,1,1,2,0
0.12137776094021276,0,3,0,1.2074767550442502,-0.07426432714512968,0.8713459663829095,0,1,0,1
-0.4377091157995974,0,0,0,-0.11036963518139788,-1.2801224878615478,-0.7546970781852073,1,0,1,3
-0.3258917404516354,0,0,1,1.1586676294803373,1.3088037584526915,2.1028436539124957,1,0,1,0
0.5127385746580799,1,3,0,-0.06156050961748498,0.6286914490934025,0.2933310797573878,0,0,1,2
0.4009211993101178,1,0,1,-1.6722616532266104,-1.2780458090543438,-1.313120053419262,0,1,0,0
0.792282013027985,0,1,0,1.2074767550442502,-0.8478271828285954,0.11926695165215419,0,1,0,1
1.5190949527897382,0,3,1,-0.6472700163844397,-0.5446320769768208,-0.7007096456752975,2,1,0,0
-1.1645220555613507,0,0,0,-1.2329795231513943,0.23792972020452893,-0.904728746986654,2,0,1,2
1.6309123281377003,1,0,1,0.13367599263816657,-1.02434488144093,-0.5199472452975035,1,1,0,0
1.3513688897677951,1,3,2,1.695568010683379,1.3406461668298184,2.768139382274879,0,0,1,2
-1.5558828692792177,1,1,1,0.28010336932990526,-1.535553981147632,-0.7799119002463711,2,1,2,2
-0.8290699295174645,1,1,1,-0.3544152630009623,0.47051774661136964,-0.055235881186585886,1,1,0,1
-1.7236089323011607,1,3,0,1.5491406339916405,0.9218492740436912,2.170521884142439,1,1,0,2
0.680464637680023,0,2,1,1.695568010683379,-1.2946592395119756,-0.10937311531281488,1,1,2,2
-0.9967959925394076,1,1,1,-1.5258342765348716,1.5282394857472401,-1.0626624510489406,0,1,0,0
1.407277577441776,0,3,2,1.1586676294803373,-1.726608431410394,-0.720783062262076,0,1,2,3
-1.0527046802133886,1,1,0,-0.01275138405357209,-1.4843292372366015,-0.8352154469567998,1,0,1,2
-0.4377091157995974,0,0,0,-1.6722616532266104,1.052333925763005,-1.2513964374380087,2,1,2,2
0.848190700701966,1,0,0,-1.6722616532266104,-0.8142542087787984,-1.3198504260381767,0,1,0,1
0.06546907326623173,0,2,2,0.86581287609686,-0.44045202348209017,0.2942780399748344,1,1,0,2
-0.21407436510367336,1,2,1,0.28010336932990526,-0.09156998387182913,0.14898652231834653,1,0,1,2
-0.3258917404516354,1,0,1,-1.33059777427922,-1.1728274161560113,-1.1795077117779496,0,1,0,3
0.960008076049928,1,1,0,1.1098585039164244,1.6587241374665544,2.375600296883482,1,1,0,2
-1.6117915569531989,1,0,0,0.9146220016607728,-1.0312671441316097,-0.16111352357793599,1,1,2,2
-0.5495264911475595,0,1,2,-1.0377430208957428,0.803824695167601,-0.5993956025239587,0,1,2,0
-0.3258917404516354,1,0,1,0.0360577415103408,0.49405343975968063,0.3204933228307018,0,1,2,0
0.6245559500060419,1,1,0,-0.4520335141287881,0.3109595915912006,-0.20905539085781924,2,1,2,3
1.015916763723909,0,3,0,-0.5496517652566139,1.2406194709494955,0.05855984663878117,1,1,2,1
1.1277341390718711,0,1,0,-1.428216025407046,-0.5747439196812778,-1.15059064977061,1,1,2,3
-0.5495264911475595,0,1,0,0.6217672482772955,1.3001509300893417,1.4575999419059893,1,1,2,2
-0.6613438664955215,0,2,1,0.08486686707425369,-1.6764220269029653,-0.9050283502192925,2,1,0,1
1.5750036404637193,0,2,0,0.817003750532947,1.7099488813775845,2.03743919821597,1,1,0,2
1.239551514419833,0,0,1,1.0610493783525115,-1.728685110217598,-0.726684175933509,1,1,0,3
-1.0527046802133886,1,2,1,-0.8913156442040041,-0.9492383312470541,-0.9604228479110579,0,1,2,2
-0.8290699295174645,0,2,2,1.2074767550442502,-1.4888287079855433,-0.4670191242172798,0,1,0,2
0.680464637680023,0,1,0,-0.4032243885648752,-0.3200046526642618,-0.4572873692142547,0,1,2,0
-1.6117915569531989,0,3,0,1.2562858806081632,-0.08187881610487739,0.896084633306487,1,1,0,1
1.07182545139789,0,3,2,1.0610493783525115,-0.24524421560492027,0.588044359634594,0,1,0,1
0.2331951362881748,0,1,0,0.9146220016607728,0.9934946928922272,1.5423662565117773,1,1,0,2
-1.3322481185832937,0,1,0,0.9634311272246857,-0.7464160344101365,0.10489669660095824,1,1,2,2
-1.3322481185832937,1,3,0,0.23129424376599236,-1.624505056722867,-0.8371414677380473,1,1,0,2
0.5686472623320609,0,0,2,-0.5496517652566139,0.7404859915478811,-0.14408963989479917,0,1,2,2
-1.5558828692792177,0,2,2,1.3539041317359888,0.19397335211871194,1.2483805844852647,0,1,0,3
-0.4377091157995974,0,0,0,-0.5496517652566139,0.832205972199388,-0.10523752069085865,2,1,0,2
1.6309123281377003,0,3,1,1.4515223828638146,0.04064523352015499,1.1572156008395547,0,1,2,0
0.7363733253540039,0,0,0,1.0122402527885985,1.2603479196179328,1.8835287375634,1,1,0,1
0.680464637680023,1,1,0,1.695568010683379,-0.3407714407363012,0.9245148400607891,1,1,2,1
-0.6613438664955215,0,0,1,1.4515223828638146,0.2528125849894902,1.3665473094725182,0,1,0,0
-0.3258917404516354,1,3,0,-1.33059777427922,1.3043042877037492,-0.8486387417905491,1,1,0,3
0.009560385592250718,0,3,1,-1.2329795231513943,0.6539577079143838,-0.8441874937627772,0,1,0,3
1.6868210158116812,0,0,0,-1.4770251509709589,0.936732138828653,-1.0477464901097246,0,1,0,2
1.183642826745852,0,2,0,-1.33059777427922,-0.1549086874915491,-1.049485258870573,0,1,2,1
-1.7236089323011607,0,3,0,0.6217672482772955,0.017109540371843493,0.4921713251902789,0,1,2,1
1.3513688897677951,0,2,0,-0.11036963518139788,-0.3954573159926714,-0.3017183906667218,0,1,2,2
-0.6054351788215405,0,0,1,1.0122402527885985,1.643149046412525,2.229506270568141,0,1,0,1
-1.0527046802133886,1,0,1,-0.7936973930761784,-1.0707240414684844,-0.9427569573008387,0,1,2,3
-0.4936178034735784,0,3,0,0.5729581227133826,-0.27051047442590137,0.25193768313374587,0,1,2,0
-0.8849786171914455,1,3,0,1.5491406339916405,1.59850045205764,2.8829997715876576,1,1,0,3
0.5127385746580799,0,1,0,-0.7448882675122654,0.5380098078454971,-0.3908075519148653,0,1,2,0
1.5750036404637193,0,2,1,-1.5258342765348716,-0.7045363451315237,-1.2324304828004475,0,1,2,2
-1.6677002446271798,0,3,0,-0.5496517652566139,1.444826220324549,0.1259545238092632,2,1,0,0
-0.7172525541695025,1,3,0,1.5979497595555532,0.6515349159726456,1.923434818139301,0,1,0,3
1.5750036404637193,0,2,0,-0.4520335141287881,-0.7048824582660579,-0.6405642967231218,2,1,0,0
0.848190700701966,0,3,1,0.86581287609686,-1.5459373751836516,-0.6320470048238278,1,1,2,3
